,Area,Age,Rooms,District,PricePerMeter,Price
8083,210,4,3,1,108.97101568435811,20000000000
8084,160,1,3,1,108.97101568435811,18000000000
8085,100,6,2,1,108.97101568435811,10000000000
8086,300,2,3,1,108.97101568435811,33000000000
8087,200,5,3,1,108.97101568435811,20000000000
8088,204,1,3,1,108.97101568435811,24480000000
8089,270,5,3,1,108.97101568435811,25000000000
8090,122,22,2,1,108.97101568435811,12700000000
8091,290,8,3,1,108.97101568435811,33350000000
8092,170,1,3,1,108.97101568435811,16750000000
8093,240,1,3,1,108.97101568435811,23450000000
8094,200,5,3,1,108.97101568435811,25000000000
8095,165,15,3,1,108.97101568435811,14850000000
8096,130,1,2,1,108.97101568435811,14300000000
8097,111,1,2,1,108.97101568435811,13320000000
8098,170,5,3,1,108.97101568435811,20000000000
8099,165,15,3,1,108.97101568435811,14850000000
8100,320,13,4,1,108.97101568435811,32000000000
8101,160,1,3,1,108.97101568435811,17000000000
8102,160,5,3,1,108.97101568435811,17000000000
8103,290,10,4,1,108.97101568435811,30000000000
8104,145,0,3,1,108.97101568435811,13400000000
8105,132,10,2,1,108.97101568435811,13000000000
8106,430,1,4,1,108.97101568435811,48500000000
8107,200,5,3,1,108.97101568435811,22000000000
8108,130,5,2,1,108.97101568435811,13000000000
8109,289,9,4,1,108.97101568435811,31790000000
8110,310,1,4,1,108.97101568435811,34100000000
8111,260,2,3,1,108.97101568435811,31200000000
8112,176,14,3,1,108.97101568435811,16500000000
8113,150,0,3,1,108.97101568435811,18000000000
8114,110,0,2,1,108.97101568435811,12500000000
8115,115,2,2,1,108.97101568435811,12000000000
8116,290,13,4,1,108.97101568435811,26000000000
8117,175,10,3,1,108.97101568435811,16625000000
8118,150,3,2,1,108.97101568435811,16000000000
8119,135,3,2,1,108.97101568435811,12850000000
8120,185,0,3,1,108.97101568435811,20350000000
8121,94,3,2,1,108.97101568435811,9400000000
8122,255,1,3,1,108.97101568435811,29000000000
8123,133,0,2,1,108.97101568435811,12520000000
8124,125,0,2,1,108.97101568435811,13750000000
8125,300,2,4,1,108.97101568435811,36000000000
8126,105,1,2,1,108.97101568435811,9900000000
8127,180,0,3,1,108.97101568435811,22200000000
8128,93,1,1,1,108.97101568435811,11500000000
8129,320,10,4,1,108.97101568435811,30400000000
8130,160,8,3,1,108.97101568435811,20300000000
8131,260,0,3,1,108.97101568435811,28000000000
8132,254,2,3,1,108.97101568435811,30480000000
8133,219,13,3,1,108.97101568435811,22995000000
8134,165,1,3,1,108.97101568435811,19800000000
8135,247,0,3,1,108.97101568435811,26430000000
8136,167,10,3,1,108.97101568435811,15000000000
8137,200,2,3,1,108.97101568435811,23000000000
8138,255,1,4,1,108.97101568435811,28000000000
8139,178,0,3,1,108.97101568435811,19580000000
8140,203,5,3,1,108.97101568435811,24000000000
8141,160,1,3,1,108.97101568435811,16800000000
8142,137,3,2,1,108.97101568435811,16440000000
8143,175,5,3,1,108.97101568435811,19250000000
8144,280,6,4,1,108.97101568435811,26200000000
8145,106,0,2,1,108.97101568435811,12720000000
8146,132,0,2,1,108.97101568435811,13000000000
8147,161,10,3,1,108.97101568435811,14490000000
8148,132,0,2,1,108.97101568435811,12540000000
8149,250,1,3,1,108.97101568435811,28750000000
8150,150,0,3,1,108.97101568435811,18000000000
8151,225,2,3,1,108.97101568435811,28000000000
8152,305,1,3,1,108.97101568435811,38125000000
8153,177,5,3,1,108.97101568435811,21700000000
8154,270,0,3,1,108.97101568435811,29000000000
8155,160,0,3,1,108.97101568435811,18400000000
8156,157,1,3,1,108.97101568435811,17270000000
8157,260,2,3,1,108.97101568435811,31820000000
8158,121,0,2,1,108.97101568435811,13310000000
8159,180,0,3,1,108.97101568435811,19800000000
8160,160,1,3,1,108.97101568435811,19000000000
8161,260,0,3,1,108.97101568435811,29900000000
8162,165,1,3,1,108.97101568435811,18400000000
8163,255,1,4,1,108.97101568435811,28000000000
8164,120,0,2,1,108.97101568435811,11200000000
8165,300,16,4,1,108.97101568435811,32000000000
8166,150,0,3,1,108.97101568435811,13500000000
8167,250,0,3,1,108.97101568435811,28750000000
8168,255,1,3,1,108.97101568435811,29000000000
8169,152,12,3,1,108.97101568435811,13528000000
8170,167,10,3,1,108.97101568435811,15000000000
8171,320,14,4,1,108.97101568435811,32000000000
8172,233,1,3,1,108.97101568435811,27960000000
8173,116,1,2,1,108.97101568435811,11500000000
8174,183,2,3,1,108.97101568435811,22875000000
8175,190,11,3,1,108.97101568435811,18050000000
8176,132,0,2,1,108.97101568435811,16450000000
8177,105,0,2,1,108.97101568435811,11000000000
8178,270,1,4,1,108.97101568435811,32400000000
8179,298,10,4,1,108.97101568435811,29800000000
8180,253,2,3,1,108.97101568435811,30360000000
8181,187,10,3,1,108.97101568435811,17700000000
8182,260,0,3,1,108.97101568435811,28000000000
8183,305,1,3,1,108.97101568435811,38125000000
8184,118,0,2,1,108.97101568435811,12800000000
8185,305,1,3,1,108.97101568435811,38125000000
8186,184,0,3,1,108.97101568435811,20000000000
8187,177,1,3,1,108.97101568435811,22550000000
8188,171,1,3,1,108.97101568435811,17100000000
8189,120,0,2,1,108.97101568435811,11200000000
8190,137,3,2,1,108.97101568435811,16440000000
8191,150,0,3,1,108.97101568435811,13500000000
8192,120,1,3,1,108.97101568435811,14400000000
8193,123,14,2,1,108.97101568435811,11070000000
8194,275,12,4,1,108.97101568435811,27500000000
8195,120,2,2,1,108.97101568435811,11000000000
8196,290,5,4,1,108.97101568435811,31900000000
8197,187,11,3,1,108.97101568435811,17700000000
8198,160,1,3,1,108.97101568435811,16800000000
8199,161,1,3,1,108.97101568435811,18000000000
8200,128,0,2,1,108.97101568435811,13000000000
8201,147,8,3,1,108.97101568435811,13230000000
8202,278,7,4,1,108.97101568435811,27800000000
8203,134,15,3,1,108.97101568435811,12380000000
8204,305,1,3,1,108.97101568435811,38125000000
8205,165,15,3,1,108.97101568435811,14850000000
8206,142,10,3,1,108.97101568435811,14800000000
8207,150,0,3,1,108.97101568435811,14250000000
8208,140,5,2,1,108.97101568435811,16800000000
8209,150,14,3,1,108.97101568435811,14000000000
8210,140,1,3,1,108.97101568435811,16800000000
8211,150,3,3,1,108.97101568435811,14250000000
8212,150,3,3,1,108.97101568435811,14250000000
8213,165,1,3,1,108.97101568435811,19800000000
8214,171,1,3,1,108.97101568435811,17100000000
8215,177,6,3,1,108.97101568435811,21700000000
8216,160,0,3,1,108.97101568435811,18400000000
8217,184,0,3,1,108.97101568435811,19800000000
8218,95,0,2,1,108.97101568435811,8550000000
8219,253,2,3,1,108.97101568435811,30360000000
8220,177,5,3,1,108.97101568435811,21700000000
8221,180,0,3,1,108.97101568435811,19800000000
8222,150,0,3,1,108.97101568435811,14250000000
8223,280,12,4,1,108.97101568435811,28000000000
8224,124,1,2,1,108.97101568435811,15000000000
8225,132,0,2,1,108.97101568435811,12540000000
8226,167,10,3,1,108.97101568435811,15000000000
8227,80,0,2,1,108.97101568435811,8800000000
8228,305,10,4,1,108.97101568435811,33000000000
8229,140,1,3,1,108.97101568435811,16800000000
8230,152,1,3,1,108.97101568435811,15200000000
8231,300,10,4,1,108.97101568435811,30000000000
8232,106,0,2,1,108.97101568435811,12720000000
8233,135,1,2,1,108.97101568435811,13500000000
8234,280,12,4,1,108.97101568435811,28000000000
8235,106,0,2,1,108.97101568435811,12720000000
8236,180,0,3,1,108.97101568435811,19800000000
8237,300,15,4,1,108.97101568435811,32000000000
8238,152,1,3,1,108.97101568435811,15200000000
8239,115,1,3,1,108.97101568435811,12650000000
8240,167,11,3,1,108.97101568435811,15000000000
8241,233,1,3,1,108.97101568435811,27960000000
8242,181,15,3,1,108.97101568435811,16290000000
8243,255,1,3,1,108.97101568435811,29000000000
8244,150,1,3,1,108.97101568435811,14250000000
8245,150,0,3,1,108.97101568435811,17250000000
8246,298,10,4,1,108.97101568435811,29800000000
8247,149,1,3,1,108.97101568435811,13400000000
8248,150,0,3,1,108.97101568435811,13500000000
8249,148,15,3,1,108.97101568435811,13500000000
8250,170,17,3,1,108.97101568435811,17000000000
8251,106,0,2,1,108.97101568435811,12720000000
8252,150,3,3,1,108.97101568435811,14250000000
8253,408,0,4,1,108.97101568435811,43500000000
8254,170,10,3,1,108.97101568435811,17000000000
8255,240,1,3,1,108.97101568435811,24000000000
8256,140,5,2,1,108.97101568435811,16800000000
8257,146,1,3,1,108.97101568435811,14308000000
8258,77,8,2,1,108.97101568435811,7500000000
8259,121,0,2,1,108.97101568435811,13310000000
8260,223,1,3,1,108.97101568435811,25645000000
8261,150,2,3,1,108.97101568435811,17000000000
8262,215,3,3,1,108.97101568435811,21000000000
8263,250,6,3,1,108.97101568435811,30000000000
8264,160,0,3,1,108.97101568435811,19200000000
8265,106,0,2,1,108.97101568435811,12720000000
8266,105,2,2,1,108.97101568435811,9450000000
8267,290,6,4,1,108.97101568435811,31900000000
8268,420,1,3,1,108.97101568435811,50000000000
8269,318,2,4,1,108.97101568435811,39200000000
8270,420,1,4,1,108.97101568435811,50000000000
8271,240,0,4,1,108.97101568435811,26400000000
8272,320,11,4,1,108.97101568435811,33000000000
8273,550,2,5,1,108.97101568435811,69000000000
8274,93,1,2,1,108.97101568435811,9500000000
8275,220,10,3,1,108.97101568435811,20000000000
8276,190,1,3,1,108.97101568435811,20000000000
8277,145,1,3,1,108.97101568435811,13500000000
8278,287,6,4,1,108.97101568435811,29000000000
8279,96,1,2,1,108.97101568435811,9000000000
8280,250,1,3,1,108.97101568435811,30000000000
8281,165,10,3,1,108.97101568435811,15000000000
8282,300,0,4,1,108.97101568435811,31000000000
8283,100,0,2,1,108.97101568435811,9000000000
8284,200,5,3,1,108.97101568435811,22000000000
8285,280,8,4,1,108.97101568435811,33600000000
8286,130,0,3,1,108.97101568435811,13000000000
8287,128,0,2,1,108.97101568435811,14000000000
8288,287,6,4,1,108.97101568435811,29700000000
8289,135,3,2,1,108.97101568435811,12600000000
8290,260,6,3,1,108.97101568435811,25740000000
8291,250,0,3,1,108.97101568435811,30000000000
8292,270,2,3,1,108.97101568435811,30000000000
8293,107,12,2,1,108.97101568435811,12000000000
8294,250,0,3,1,108.97101568435811,30000000000
8295,200,10,3,1,108.97101568435811,20000000000
8296,300,1,4,1,108.97101568435811,30000000000
8297,250,4,3,1,108.97101568435811,25000000000
8298,240,2,3,1,108.97101568435811,22320000000
8299,100,2,2,1,108.97101568435811,9300000000
8300,240,1,3,1,108.97101568435811,24840000000
8301,325,1,4,1,108.97101568435811,31500000000
8302,250,1,3,1,108.97101568435811,24000000000
8303,195,1,3,1,108.97101568435811,17600000000
8304,220,2,3,1,108.97101568435811,26000000000
8305,155,15,3,1,108.97101568435811,14000000000
8306,300,2,3,1,108.97101568435811,32000000000
8307,260,1,3,1,108.97101568435811,31200000000
8308,130,10,2,1,108.97101568435811,12000000000
8309,131,1,2,1,108.97101568435811,11790000000
8310,175,6,3,1,108.97101568435811,18650000000
8311,140,2,2,1,108.97101568435811,17000000000
8312,130,1,2,1,108.97101568435811,15600000000
8313,130,1,2,1,108.97101568435811,14300000000
8314,52,10,1,1,108.97101568435811,5500000000
8315,350,1,3,1,108.97101568435811,35000000000
8316,250,1,3,1,108.97101568435811,25000000000
8317,250,1,3,1,108.97101568435811,25000000000
8318,258,1,3,1,108.97101568435811,24650000000
8319,230,3,3,1,108.97101568435811,24000000000
8320,230,1,3,1,108.97101568435811,28750000000
8321,200,15,3,1,108.97101568435811,18000000000
8322,190,5,3,1,108.97101568435811,21000000000
8323,112,0,2,1,108.97101568435811,13500000000
8324,300,3,4,1,108.97101568435811,33000000000
8325,225,1,3,1,108.97101568435811,29000000000
8326,260,3,4,1,108.97101568435811,23140000000
8327,186,2,3,1,108.97101568435811,20000000000
8328,217,2,4,1,108.97101568435811,27262000000
8329,280,2,3,1,108.97101568435811,25200000000
8330,200,2,3,1,108.97101568435811,22000000000
8331,150,3,2,1,108.97101568435811,16000000000
8332,380,4,4,1,108.97101568435811,39000000000
8333,240,2,4,1,108.97101568435811,25500000000
8334,187,2,4,1,108.97101568435811,20000000000
8335,240,2,3,1,108.97101568435811,25000000000
8336,580,1,4,1,108.97101568435811,59160000000
8337,140,2,2,1,108.97101568435811,15400000000
8338,460,8,4,1,108.97101568435811,55000000000
8339,182,4,3,1,108.97101568435811,21590000000
8340,141,7,3,1,108.97101568435811,14000000000
8341,230,2,3,1,108.97101568435811,29000000000
8342,180,2,3,1,108.97101568435811,21000000000
8343,140,2,2,1,108.97101568435811,15400000000
8344,220,2,3,1,108.97101568435811,21000000000
8345,360,2,3,1,108.97101568435811,36000000000
8346,140,0,3,1,108.97101568435811,16000000000
8347,300,1,4,1,108.97101568435811,30000000000
8348,250,1,3,1,108.97101568435811,22500000000
8349,100,2,4,1,108.97101568435811,9000000000
8350,150,6,3,1,108.97101568435811,17000000000
8351,130,4,2,1,108.97101568435811,14000000000
8352,180,12,2,1,108.97101568435811,22500000000
8353,190,5,3,1,108.97101568435811,19000000000
8354,190,3,3,1,108.97101568435811,17000000000
8355,250,0,3,1,108.97101568435811,28750000000
8356,130,5,2,1,108.97101568435811,15000000000
8357,200,3,3,1,108.97101568435811,24000000000
8358,190,5,3,1,108.97101568435811,17000000000
8359,190,3,3,1,108.97101568435811,17000000000
8360,161,0,3,1,108.97101568435811,14490000000
8361,170,15,3,1,108.97101568435811,16000000000
8362,92,11,2,1,108.97101568435811,11000000000
8363,200,1,3,1,108.97101568435811,20000000000
8364,132,10,2,1,108.97101568435811,14500000000
8365,200,2,3,1,108.97101568435811,20000000000
8366,310,2,4,1,108.97101568435811,32000000000
8367,150,5,3,1,108.97101568435811,15500000000
8368,120,7,2,1,108.97101568435811,14000000000
8369,290,7,4,1,108.97101568435811,29000000000
8370,130,0,2,1,108.97101568435811,12900000000
8371,420,1,5,1,108.97101568435811,50000000000
8372,225,2,3,1,108.97101568435811,23000000000
8373,330,5,3,1,108.97101568435811,41250000000
8374,160,4,3,1,108.97101568435811,20000000000
8375,240,4,3,1,108.97101568435811,27800000000
8376,250,1,3,1,108.97101568435811,30000000000
8377,570,2,5,1,108.97101568435811,59850000000
8378,190,6,3,1,108.97101568435811,17400000000
8379,300,2,4,1,108.97101568435811,35000000000
8380,150,2,3,1,108.97101568435811,17000000000
8381,280,9,4,1,108.97101568435811,25900000000
8382,160,1,3,1,108.97101568435811,19200000000
8383,260,1,3,1,108.97101568435811,26000000000
8384,250,1,3,1,108.97101568435811,24600000000
8385,140,0,2,1,108.97101568435811,13200000000
8386,270,1,4,1,108.97101568435811,32400000000
8387,200,5,3,1,108.97101568435811,24000000000
8388,200,1,3,1,108.97101568435811,21800000000
8389,135,0,2,1,108.97101568435811,13000000000
8390,205,5,3,1,108.97101568435811,24600000000
8391,230,13,4,1,108.97101568435811,21000000000
8392,200,1,3,1,108.97101568435811,21800000000
8393,320,2,3,1,108.97101568435811,30000000000
8394,120,8,2,1,108.97101568435811,11000000000
8395,170,3,3,1,108.97101568435811,19800000000
8396,225,2,3,1,108.97101568435811,26500000000
8397,200,2,3,1,108.97101568435811,23750000000
8398,260,2,4,1,108.97101568435811,28600000000
8399,255,1,3,1,108.97101568435811,23850000000
8400,200,1,3,1,108.97101568435811,22000000000
8401,200,14,3,1,108.97101568435811,18000000000
8402,315,1,4,1,108.97101568435811,32000000000
8403,300,4,3,1,108.97101568435811,33300000000
8404,300,1,4,1,108.97101568435811,34000000000
8405,450,10,5,1,108.97101568435811,55000000000
8406,250,2,4,1,108.97101568435811,24000000000
8407,157,0,2,1,108.97101568435811,18055000000
8408,200,5,3,1,108.97101568435811,24000000000
8409,150,2,3,1,108.97101568435811,14250000000
8410,250,1,3,1,108.97101568435811,27500000000
8411,250,3,3,1,108.97101568435811,23000000000
8412,160,1,3,1,108.97101568435811,18500000000
8413,245,1,3,1,108.97101568435811,22050000000
8414,300,2,3,1,108.97101568435811,33000000000
8415,165,1,3,1,108.97101568435811,18000000000
8416,165,1,3,1,108.97101568435811,19000000000
8417,220,15,3,1,108.97101568435811,28000000000
8418,200,2,3,1,108.97101568435811,25000000000
8419,220,12,3,1,108.97101568435811,22000000000
8420,160,5,3,1,108.97101568435811,16000000000
8421,138,1,2,1,108.97101568435811,13800000000
8422,315,2,4,1,108.97101568435811,36225000000
8423,128,1,2,1,108.97101568435811,11500000000
8424,250,2,3,1,108.97101568435811,27000000000
8425,230,1,3,1,108.97101568435811,20700000000
8426,100,15,2,1,108.97101568435811,11000000000
8427,230,2,3,1,108.97101568435811,22180000000
8428,350,1,3,1,108.97101568435811,34000000000
8429,105,10,2,1,108.97101568435811,10500000000
8430,250,0,4,1,108.97101568435811,28750000000
8431,112,0,2,1,108.97101568435811,13440000000
8432,287,6,4,1,108.97101568435811,29700000000
8433,160,2,3,1,108.97101568435811,19750000000
8434,120,1,2,1,108.97101568435811,13500000000
8435,200,1,3,1,108.97101568435811,22000000000
8436,250,6,3,1,108.97101568435811,23000000000
8437,250,3,3,1,108.97101568435811,27000000000
8438,320,5,4,1,108.97101568435811,37000000000
8439,310,5,4,1,108.97101568435811,34000000000
8440,300,1,4,1,108.97101568435811,37000000000
8441,300,1,3,1,108.97101568435811,36000000000
8442,120,7,2,1,108.97101568435811,10800000000
8443,115,8,2,1,108.97101568435811,10350000000
8444,220,5,3,1,108.97101568435811,28000000000
8445,120,3,2,1,108.97101568435811,11500000000
8446,130,1,2,1,108.97101568435811,12900000000
8447,320,9,4,1,108.97101568435811,33000000000
8448,210,4,3,1,108.97101568435811,26500000000
8449,170,10,3,1,108.97101568435811,17000000000
8450,160,5,3,1,108.97101568435811,15000000000
8451,222,1,3,1,108.97101568435811,26640000000
8452,220,1,4,1,108.97101568435811,25000000000
8453,280,1,3,1,108.97101568435811,30000000000
8454,300,5,4,1,108.97101568435811,31500000000
8455,287,7,3,1,108.97101568435811,30800000000
8456,220,2,3,1,108.97101568435811,25000000000
8457,205,1,3,1,108.97101568435811,23000000000
8458,160,1,3,1,108.97101568435811,18500000000
8459,185,0,3,1,108.97101568435811,20350000000
8460,240,0,3,1,108.97101568435811,24000000000
8461,315,1,4,1,108.97101568435811,37800000000
8462,280,2,4,1,108.97101568435811,30000000000
8463,340,2,4,1,108.97101568435811,40000000000
8464,165,1,3,1,108.97101568435811,17000000000
8465,200,1,3,1,108.97101568435811,20000000000
8466,290,3,4,1,108.97101568435811,26000000000
8467,125,2,2,1,108.97101568435811,12500000000
8468,190,2,3,1,108.97101568435811,18000000000
8469,250,1,3,1,108.97101568435811,25000000000
8470,148,2,3,1,108.97101568435811,13300000000
8471,160,10,3,1,108.97101568435811,15000000000
8472,420,1,4,1,108.97101568435811,45000000000
8473,230,2,3,1,108.97101568435811,25300000000
8474,200,1,3,1,108.97101568435811,22000000000
8475,135,1,2,1,108.97101568435811,13500000000
8476,160,5,3,1,108.97101568435811,16000000000
8477,180,7,2,1,108.97101568435811,20000000000
8478,300,2,3,1,108.97101568435811,36000000000
8479,250,1,3,1,108.97101568435811,26000000000
8480,75,4,1,1,108.97101568435811,7500000000
8481,157,0,3,1,108.97101568435811,14000000000
8482,300,1,4,1,108.97101568435811,36000000000
8483,275,12,4,1,108.97101568435811,30000000000
8484,120,1,2,1,108.97101568435811,13500000000
8485,75,2,2,1,108.97101568435811,8250000000
8486,136,30,3,1,108.97101568435811,15600000000
8487,133,6,2,1,108.97101568435811,13300000000
8488,100,2,2,1,108.97101568435811,10000000000
8489,200,15,3,1,108.97101568435811,19000000000
8490,135,7,3,1,108.97101568435811,15525000000
8491,130,25,2,1,108.97101568435811,12000000000
8492,175,15,3,1,108.97101568435811,16500000000
8493,120,1,2,1,108.97101568435811,11000000000
8494,150,23,3,1,108.97101568435811,15000000000
8495,77,7,2,1,108.97101568435811,7700000000
8496,130,10,2,1,108.97101568435811,14000000000
8497,151,0,3,1,108.97101568435811,13500000000
8498,180,0,3,1,108.97101568435811,19000000000
8499,135,7,2,1,108.97101568435811,14000000000
8500,155,0,3,1,108.97101568435811,15000000000
8501,90,6,2,1,108.97101568435811,8200000000
8502,280,6,4,1,108.97101568435811,30800000000
8503,320,7,4,1,108.97101568435811,30500000000
8504,112,0,2,1,108.97101568435811,13000000000
8505,120,5,2,1,108.97101568435811,13000000000
8506,77,5,2,5,39.63346435397326,3300000000
8507,52,12,1,5,39.63346435397326,2300000000
8508,60,18,2,5,39.63346435397326,1845000000
8509,140,8,3,5,39.63346435397326,6050000000
8510,73,17,1,5,39.63346435397326,2500000000
8511,101,2,2,5,39.63346435397326,4700000000
8512,115,0,2,5,39.63346435397326,6100000000
8513,175,0,3,5,39.63346435397326,9350000000
8514,110,18,3,5,39.63346435397326,3650000000
8515,50,14,1,5,39.63346435397326,2000000000
8516,74,17,1,5,39.63346435397326,2550000000
8517,55,17,2,5,39.63346435397326,1740000000
8518,140,6,3,5,39.63346435397326,6300000000
8519,61,8,1,5,39.63346435397326,2250000000
8520,75,7,2,5,39.63346435397326,3300000000
8521,65,19,2,5,39.63346435397326,2250000000
8522,47,12,1,5,39.63346435397326,1850000000
8523,122,0,2,5,39.63346435397326,5200000000
8524,64,14,2,5,39.63346435397326,2240000000
8525,94,4,2,5,39.63346435397326,3800000000
8526,77,9,2,5,39.63346435397326,3370000000
8527,115,8,2,5,39.63346435397326,5130000000
8528,240,0,4,5,39.63346435397326,14000000000
8529,114,8,2,5,39.63346435397326,5130000000
8530,101,2,2,5,39.63346435397326,4300000000
8531,76,5,2,5,39.63346435397326,3270000000
8532,145,0,3,5,39.63346435397326,8000000000
8533,60,1,1,5,39.63346435397326,2550000000
8534,57,8,1,5,39.63346435397326,2580000000
8535,110,18,2,5,39.63346435397326,3960000000
8536,100,2,2,5,39.63346435397326,4500000000
8537,102,0,2,5,39.63346435397326,4490000000
8538,63,20,1,5,39.63346435397326,1520000000
8539,110,0,2,5,39.63346435397326,6000000000
8540,50,13,1,5,39.63346435397326,1450000000
8541,50,17,1,5,39.63346435397326,1850000000
8542,60,10,1,5,39.63346435397326,2350000000
8543,64,15,2,5,39.63346435397326,2300000000
8544,155,9,3,5,39.63346435397326,6500000000
8545,84,13,2,5,39.63346435397326,2700000000
8546,77,9,2,5,39.63346435397326,3300000000
8547,84,2,2,5,39.63346435397326,3590000000
8548,65,18,2,5,39.63346435397326,2650000000
8549,57,18,1,5,39.63346435397326,1850000000
8550,60,15,2,5,39.63346435397326,1650000000
8551,110,2,2,5,39.63346435397326,4950000000
8552,117,8,2,5,39.63346435397326,4700000000
8553,80,20,2,5,39.63346435397326,2200000000
8554,73,17,1,5,39.63346435397326,2550000000
8555,80,17,2,5,39.63346435397326,2350000000
8556,86,2,2,5,39.63346435397326,3268000000
8557,60,17,2,5,39.63346435397326,1850000000
8558,64,17,2,5,39.63346435397326,2400000000
8559,70,14,2,5,39.63346435397326,2100000000
8560,170,19,3,5,39.63346435397326,6120000000
8561,111,0,2,5,39.63346435397326,6100000000
8562,112,18,2,5,39.63346435397326,3450000000
8563,49,9,1,5,39.63346435397326,1930000000
8564,94,2,2,5,39.63346435397326,3200000000
8565,66,13,2,5,39.63346435397326,2500000000
8566,112,19,2,5,39.63346435397326,4200000000
8567,53,6,1,5,39.63346435397326,2280000000
8568,105,14,2,5,39.63346435397326,4050000000
8569,46,14,1,5,39.63346435397326,1850000000
8570,116,4,2,5,39.63346435397326,6500000000
8571,75,2,2,5,39.63346435397326,2950000000
8572,68,16,1,5,39.63346435397326,1500000000
8573,55,18,2,5,39.63346435397326,1900000000
8574,92,12,2,5,39.63346435397326,3700000000
8575,60,6,1,5,39.63346435397326,2240000000
8576,45,10,1,5,39.63346435397326,1920000000
8577,63,15,1,5,39.63346435397326,1870000000
8578,65,18,2,5,39.63346435397326,2500000000
8579,65,0,1,5,39.63346435397326,3575000000
8580,75,18,2,5,39.63346435397326,2600000000
8581,60,18,2,5,39.63346435397326,2300000000
8582,47,15,1,5,39.63346435397326,1780000000
8583,79,20,2,5,39.63346435397326,2600000000
8584,70,15,2,5,39.63346435397326,1800000000
8585,54,12,1,5,39.63346435397326,1750000000
8586,60,15,2,5,39.63346435397326,2150000000
8587,75,21,2,5,39.63346435397326,2700000000
8588,58,13,1,5,39.63346435397326,2200000000
8589,80,14,2,5,39.63346435397326,2850000000
8590,61,7,1,5,39.63346435397326,2250000000
8591,80,15,2,5,39.63346435397326,2150000000
8592,80,19,2,5,39.63346435397326,2300000000
8593,65,7,2,5,39.63346435397326,2650000000
8594,106,3,2,5,39.63346435397326,3800000000
8595,145,3,3,5,39.63346435397326,6100000000
8596,59,4,1,5,39.63346435397326,2240000000
8597,65,8,2,5,39.63346435397326,2650000000
8598,54,9,1,5,39.63346435397326,2250000000
8599,60,15,2,5,39.63346435397326,2250000000
8600,55,11,1,5,39.63346435397326,2100000000
8601,65,8,2,5,39.63346435397326,2650000000
8602,65,1,2,5,39.63346435397326,2750000000
8603,129,10,3,5,39.63346435397326,4600000000
8604,45,10,1,5,39.63346435397326,1920000000
8605,125,4,3,5,39.63346435397326,5700000000
8606,106,7,2,5,39.63346435397326,3900000000
8607,120,15,2,5,39.63346435397326,4400000000
8608,70,20,2,5,39.63346435397326,2040000000
8609,65,15,2,5,39.63346435397326,2350000000
8610,65,7,2,5,39.63346435397326,2630000000
8611,65,7,2,5,39.63346435397326,2630000000
8612,78,17,2,5,39.63346435397326,2350000000
8613,40,16,1,5,39.63346435397326,1490000000
8614,60,14,1,5,39.63346435397326,1870000000
8615,60,10,1,5,39.63346435397326,2050000000
8616,67,10,1,5,39.63346435397326,2650000000
8617,65,10,2,5,39.63346435397326,2500000000
8618,75,17,2,5,39.63346435397326,2650000000
8619,90,1,2,5,39.63346435397326,4750000000
8620,65,7,2,5,39.63346435397326,2650000000
8621,75,16,2,5,39.63346435397326,2700000000
8622,75,18,2,5,39.63346435397326,2650000000
8623,60,15,2,5,39.63346435397326,2200000000
8624,60,15,2,5,39.63346435397326,2220000000
8625,106,12,2,5,39.63346435397326,3870000000
8626,60,17,2,5,39.63346435397326,1870000000
8627,117,2,2,5,39.63346435397326,5380000000
8628,65,16,2,5,39.63346435397326,2370000000
8629,114,7,2,5,39.63346435397326,5130000000
8630,60,15,1,5,39.63346435397326,2000000000
8631,60,15,2,5,39.63346435397326,2200000000
8632,60,15,1,5,39.63346435397326,1950000000
8633,110,10,2,5,39.63346435397326,3740000000
8634,85,10,2,5,39.63346435397326,2975000000
8635,70,20,2,5,39.63346435397326,2100000000
8636,44,21,1,5,39.63346435397326,1720000000
8637,85,8,2,5,39.63346435397326,3200000000
8638,62,19,2,5,39.63346435397326,1450000000
8639,80,8,2,5,39.63346435397326,3200000000
8640,119,15,3,5,39.63346435397326,5300000000
8641,49,14,1,5,39.63346435397326,1900000000
8642,49,8,1,5,39.63346435397326,2200000000
8643,65,8,2,5,39.63346435397326,2650000000
8644,62,5,1,5,39.63346435397326,2550000000
8645,55,1,1,5,39.63346435397326,2700000000
8646,100,0,3,5,39.63346435397326,5450000000
8647,130,13,3,5,39.63346435397326,5500000000
8648,61,9,1,5,39.63346435397326,2530000000
8649,63,18,1,5,39.63346435397326,2100000000
8650,135,1,3,5,39.63346435397326,5500000000
8651,62,8,1,5,39.63346435397326,2510000000
8652,55,9,1,5,39.63346435397326,2220000000
8653,77,13,2,5,39.63346435397326,2750000000
8654,59,12,2,5,39.63346435397326,2390000000
8655,75,14,2,5,39.63346435397326,2750000000
8656,145,0,3,5,39.63346435397326,8100000000
8657,140,0,3,5,39.63346435397326,6100000000
8658,145,5,3,5,39.63346435397326,5200000000
8659,185,3,3,5,39.63346435397326,9200000000
8660,148,1,3,5,39.63346435397326,8500000000
8661,105,1,2,5,39.63346435397326,5100000000
8662,100,7,2,5,39.63346435397326,3800000000
8663,90,20,2,5,39.63346435397326,2370000000
8664,65,9,1,5,39.63346435397326,2400000000
